Transaction_ID,Customer_ID,Date,Time,Month,Quarter,Year,Week_Number,Day,Day_of_Week,Weekend,Category,Sub_Category,Description,Merchant,Merchant_Category,Transaction_Type,Amount,Currency,Payment_Mode,Account_Type,City,State,Country,Latitude,Longitude,Budget_Category,Income_Source,Expense_Tag,Recurring,Salary_Week,Holiday,Notes
TXN-109644,CUST-1004,2024-10-01,00:05:00,10,4,2024,40,1,Tuesday,No,Rent,Apartment Rent,Rent Payment for Apartment - CUST-1004,Local Landlord Deposit,Real Estate,Expense,120000.0,INR,Net Banking,Savings Account,Delhi,DL,India,28.696688,77.097307,Housing,None,Fixed,Yes,Yes,No,Auto-debit monthly house rent
TXN-109645,CUST-1005,2024-08-16,13:11:34,8,3,2024,33,16,Friday,No,Mobile Recharge,Airtel Prepaid Recharge,Purchase at Airtel Mobile Recharge - Airtel Prepaid Recharge,Airtel Mobile Recharge,Mobile Recharge,Expense,434.78,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,22.994448,72.60397,Utilities,None,Discretionary,No,No,No,Routine purchase
TXN-109646,CUST-1003,2025-04-29,19:02:22,4,2,2025,18,29,Tuesday,No,Dining,Zomato Order,Purchase at Zomato Order - Zomato Order,Zomato Order,Dining,Expense,750.43,INR,Debit Card,Current Account,Mumbai,MH,India,19.115876,72.866772,Miscellaneous,None,Discretionary,No,Yes,No,Routine purchase
TXN-109647,CUST-1005,2023-07-30,10:10:38,7,3,2023,30,30,Sunday,Yes,UPI Payments,Google Pay UPI Transfer,Purchase at Paytm UPI Pay - Google Pay UPI Transfer,Paytm UPI Pay,UPI Payments,Expense,65.18,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.032403,72.54698,Miscellaneous,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-109648,CUST-1004,2024-06-25,07:53:12,6,2,2024,26,25,Tuesday,No,UPI Payments,Google Pay UPI Transfer,Purchase at Google Pay P2P Transfer - Google Pay UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,3053.98,INR,Debit Card,Current Account,Delhi,DL,India,28.72328,77.124086,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-109649,CUST-1004,2023-10-21,21:27:16,10,4,2023,42,21,Saturday,Yes,Freelancing,Content Writing,Freelance project work - Content Writing,Upwork Client,Freelancing,Income,131443.25,INR,Net Banking,Savings Account,Delhi,DL,India,28.645034,77.144812,Income,Freelance,None,No,No,No,Freelance invoice payment
TXN-109650,CUST-1004,2023-03-28,21:07:33,3,1,2023,13,28,Tuesday,No,Groceries,Zepto,Purchase at BigBasket Online - Zepto,BigBasket Online,Groceries,Expense,9913.42,INR,Debit Card,Current Account,Delhi,DL,India,28.697527,77.110984,Groceries,None,Essential,No,Yes,Yes,Ugadi festival spend
TXN-109651,CUST-1003,2023-10-26,09:00:00,10,4,2023,43,26,Thursday,No,Salary,Tech Corp Salary,Monthly Salary Credit - CUST-1003,Fortis Hospital Bill,Employment,Income,450000.0,INR,Net Banking,Savings Account,Mumbai,MH,India,19.136061,72.857296,Income,Primary Job,None,Yes,Yes,Yes,Auto-credited monthly salary payroll
TXN-109652,CUST-1003,2023-09-28,10:30:00,9,3,2023,39,28,Thursday,No,Mutual Fund SIP,HDFC Index Fund SIP,Mutual Fund Systemic Investment Plan - CUST-1003,Groww Direct Mutual Fund,Financial Services,Expense,75000.0,INR,Net Banking,Savings Account,Mumbai,MH,India,19.101046,72.828822,Investments & Savings,None,Savings,Yes,Yes,No,Monthly mutual fund SIP accumulation
TXN-109653,CUST-1002,2025-10-21,18:38:11,10,4,2025,43,21,Tuesday,No,Investments,Zerodha Stock Investment,Purchase at Groww Direct Mutual Fund - Zerodha Stock Investment,Groww Direct Mutual Fund,Investments,Expense,3989.51,INR,Net Banking,Savings Account,Bangalore,KA,India,12.953255,77.672006,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-109654,CUST-1001,2024-01-04,12:15:38,1,1,2024,1,4,Thursday,No,Milk,Milk Packets,Purchase at Amul Milk Parlour - Milk Packets,Amul Milk Parlour,Milk,Expense,10.11,INR,UPI,Savings Account,Pune,MH,India,18.516192,73.846635,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109655,CUST-1004,2023-06-26,14:52:20,6,2,2023,26,26,Monday,No,Freelancing,UI Design Project,Freelance project work - UI Design Project,Fiverr Client,Freelancing,Income,116141.07,INR,Net Banking,Savings Account,Delhi,DL,India,28.73452,77.032782,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-109656,CUST-1002,2023-08-28,11:13:51,8,3,2023,35,28,Monday,No,Dining,Swiggy Delivery,Purchase at Zomato Order - Swiggy Delivery,Zomato Order,Dining,Expense,859.29,INR,UPI,Current Account,Bangalore,KA,India,13.010312,77.61056,Miscellaneous,None,Discretionary,No,Yes,Yes,Ganesh Chaturthi festival spend
TXN-109657,CUST-1004,2025-11-20,16:41:33,11,4,2025,47,20,Thursday,No,Shopping,Myntra Clothing,Purchase at Reliance Digital Electronics - Myntra Clothing,Reliance Digital Electronics,Shopping,Expense,25831.46,INR,Credit Card,Credit Card,Delhi,DL,India,28.686251,77.079254,Shopping,None,Discretionary,No,No,No,Routine purchase
TXN-109658,CUST-1004,2024-02-01,17:27:18,2,1,2024,5,1,Thursday,No,Shopping,Ajio Fashion,Purchase at Flipkart Online Sale - Ajio Fashion,Flipkart Online Sale,Shopping,Expense,2051.39,INR,Credit Card,Credit Card,Delhi,DL,India,28.735042,77.060462,Shopping,None,Discretionary,No,Yes,No,Routine purchase
TXN-109659,CUST-1003,2023-05-05,19:46:34,5,2,2023,18,5,Friday,No,Milk,Milk Packets,Purchase at Amul Milk Parlour - Milk Packets,Amul Milk Parlour,Milk,Expense,337.81,INR,UPI,Savings Account,Mumbai,MH,India,19.046179,72.862741,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109660,CUST-1001,2024-04-28,07:48:50,4,2,2024,17,28,Sunday,Yes,Freelancing,Data Analysis Consulting,Freelance project work - Data Analysis Consulting,Upwork Client,Freelancing,Income,1079.58,INR,Net Banking,Savings Account,Pune,MH,India,18.516332,73.88028,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-109661,CUST-1001,2024-11-08,18:32:59,11,4,2024,45,8,Friday,No,Groceries,DMart Groceries,Purchase at DMart Supermarket - DMart Groceries,DMart Supermarket,Groceries,Expense,379.03,INR,Debit Card,Savings Account,Pune,MH,India,18.500118,73.87808,Groceries,None,Essential,No,No,Yes,Diwali festival spend
TXN-109662,CUST-1004,2023-12-09,16:46:18,12,4,2023,49,9,Saturday,Yes,Groceries,Zepto,Purchase at BigBasket Online - Zepto,BigBasket Online,Groceries,Expense,3322.82,INR,Debit Card,Savings Account,Delhi,DL,India,28.712908,77.143796,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-109663,CUST-1002,2024-01-10,15:54:19,1,1,2024,2,10,Wednesday,No,Entertainment,Netflix India Subscription,Purchase at Amazon Prime Video Subscription - Netflix India Subscription,Amazon Prime Video Subscription,Entertainment,Expense,103.2,INR,Credit Card,Credit Card,Bangalore,KA,India,12.94446,77.58238,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-109664,CUST-1004,2024-07-04,17:50:44,7,3,2024,27,4,Thursday,No,Miscellaneous,Unexpected Legal Fees,Purchase at Bank Maintenance Charge - Unexpected Legal Fees,Bank Maintenance Charge,Miscellaneous,Expense,1185.74,INR,UPI,Current Account,Delhi,DL,India,28.667629,77.112877,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-109665,CUST-1003,2025-10-10,18:35:24,10,4,2025,41,10,Friday,No,Freelancing,Content Writing,Freelance project work - Content Writing,Direct Consulting Project,Freelancing,Income,83148.12,INR,Net Banking,Savings Account,Mumbai,MH,India,19.037075,72.931664,Income,Freelance,None,No,No,No,Freelance invoice payment
TXN-109666,CUST-1002,2025-01-07,08:24:48,1,1,2025,2,7,Tuesday,No,Entertainment,Amazon Prime India Subscription,Purchase at Amazon Prime Video Subscription - Amazon Prime India Subscription,Amazon Prime Video Subscription,Entertainment,Expense,1645.69,INR,Credit Card,Credit Card,Bangalore,KA,India,12.988481,77.585931,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-109667,CUST-1005,2024-02-21,10:32:27,2,1,2024,8,21,Wednesday,No,Travel,IRCTC Train Booking,Purchase at Uber India Cab - IRCTC Train Booking,Uber India Cab,Travel,Expense,2147.55,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.005668,72.563875,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-109668,CUST-1004,2024-05-05,11:00:00,5,2,2024,18,5,Sunday,Yes,Electricity,Monthly Electricity Bill,Electricity Bill Payment - CUST-1004,TATA Power Bill,Utilities,Expense,7360.0,INR,UPI,Savings Account,Delhi,DL,India,28.694451,77.116582,Utilities,None,Essential,Yes,No,No,Monthly power bill
TXN-109669,CUST-1002,2023-06-03,14:33:41,6,2,2023,22,3,Saturday,Yes,Entertainment,Netflix India Subscription,Purchase at Disney+ Hotstar Subscription - Netflix India Subscription,Disney+ Hotstar Subscription,Entertainment,Expense,933.79,INR,Credit Card,Credit Card,Bangalore,KA,India,12.952374,77.696175,Entertainment,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109670,CUST-1001,2024-11-09,20:14:42,11,4,2024,45,9,Saturday,Yes,Dining,Zomato Order,Purchase at Swiggy Delivery - Zomato Order,Swiggy Delivery,Dining,Expense,124.25,INR,UPI,Current Account,Pune,MH,India,18.535685,73.825486,Miscellaneous,None,Discretionary,No,No,Yes,Diwali festival spend
TXN-109671,CUST-1002,2023-01-05,11:00:00,1,1,2023,1,5,Thursday,No,Electricity,Monthly Electricity Bill,Electricity Bill Payment - CUST-1002,TATA Power Bill,Utilities,Expense,2326.0,INR,UPI,Savings Account,Bangalore,KA,India,12.902603,77.572108,Utilities,None,Essential,Yes,No,No,Monthly power bill
TXN-109672,CUST-1004,2024-06-01,10:37:12,6,2,2024,22,1,Saturday,Yes,Food,Restaurant Dining,Purchase at Zomato Order - Restaurant Dining,Zomato Order,Food,Expense,2881.95,INR,Cash,Current Account,Delhi,DL,India,28.711847,77.128191,Food & Dining,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-109673,CUST-1002,2025-11-08,11:50:27,11,4,2025,45,8,Saturday,Yes,Travel,Ola Ride,Purchase at Uber India Cab - Ola Ride,Uber India Cab,Travel,Expense,4326.52,INR,Credit Card,Credit Card,Bangalore,KA,India,12.989237,77.584411,Travel,None,Discretionary,No,No,Yes,Diwali festival spend
TXN-109674,CUST-1001,2025-08-23,19:38:27,8,3,2025,34,23,Saturday,Yes,Shopping,Flipkart Shopping,Purchase at Ajio Fashion Cart - Flipkart Shopping,Ajio Fashion Cart,Shopping,Expense,367.75,INR,Debit Card,Current Account,Pune,MH,India,18.475546,73.822552,Shopping,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109675,CUST-1005,2024-03-05,13:45:03,3,1,2024,10,5,Tuesday,No,Milk,Milk Packets,Purchase at Amul Milk Parlour - Milk Packets,Amul Milk Parlour,Milk,Expense,117.77,INR,Cash,Savings Account,Ahmedabad,GJ,India,23.020647,72.576303,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109676,CUST-1002,2023-05-19,14:00:55,5,2,2023,20,19,Friday,No,Shopping,Flipkart Shopping,Purchase at Reliance Digital Electronics - Flipkart Shopping,Reliance Digital Electronics,Shopping,Expense,540.76,INR,UPI,Savings Account,Bangalore,KA,India,12.992841,77.600555,Shopping,None,Discretionary,No,No,No,Routine purchase
TXN-109677,CUST-1004,2024-07-07,20:37:22,7,3,2024,27,7,Sunday,Yes,Refund,Tax Refund,Refund statement credit,Flipkart Return Credit,Refund,Income,19135.73,INR,Credit Card,Savings Account,Delhi,DL,India,28.714752,77.078621,Income,Refund,None,No,No,No,Statement payout
TXN-109678,CUST-1001,2025-11-16,22:53:24,11,4,2025,46,16,Sunday,Yes,UPI Payments,PhonePe UPI Transfer,Purchase at PhonePe Money Transfer - PhonePe UPI Transfer,PhonePe Money Transfer,UPI Payments,Expense,97.5,INR,Cash,Savings Account,Pune,MH,India,18.499902,73.89185,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109679,CUST-1001,2023-05-04,12:23:11,5,2,2023,18,4,Thursday,No,Vegetables,Online Vegetable Order,Purchase at Local Mandi Vendor - Online Vegetable Order,Local Mandi Vendor,Vegetables,Expense,20.17,INR,UPI,Savings Account,Pune,MH,India,18.532717,73.849768,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109680,CUST-1001,2025-02-23,18:24:37,2,1,2025,8,23,Sunday,Yes,Fuel,Petrol (Indian Oil),,Bharat Petroleum Outlet,Fuel,Expense,114.57,INR,UPI,Savings Account,Pune,MH,India,18.560082,73.860633,Transportation,None,Essential,No,No,No,Leisure POS swipe
TXN-109681,CUST-1004,2023-02-24,08:17:02,2,1,2023,8,24,Friday,No,UPI Payments,Google Pay UPI Transfer,Purchase at Paytm UPI Pay - Google Pay UPI Transfer,Paytm UPI Pay,UPI Payments,Expense,5524.55,INR,Cash,Current Account,Delhi,DL,India,28.662558,77.037249,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-109682,CUST-1004,2024-08-25,17:23:26,8,3,2024,34,25,Sunday,Yes,Groceries,BigBasket Delivery,Purchase at Blinkit Delivery - BigBasket Delivery,Blinkit Delivery,Groceries,Expense,5481.95,INR,Credit Card,Credit Card,Delhi,DL,India,28.757842,77.077551,Groceries,None,Essential,No,No,Yes,Ganesh Chaturthi festival spend
TXN-109683,CUST-1004,2025-02-27,13:47:00,2,1,2025,9,27,Thursday,No,Food,Swiggy Order,Purchase at Dominos Pizza - Swiggy Order,Dominos Pizza,Food,Expense,1373.31,INR,Debit Card,Current Account,Delhi,DL,India,28.702664,77.116311,Food & Dining,None,Discretionary,No,Yes,No,Routine purchase
TXN-109684,CUST-1002,2023-10-08,17:29:58,10,4,2023,40,8,Sunday,Yes,Food,Coffee Shops,Purchase at Zomato Order - Coffee Shops,Zomato Order,Food,Expense,56.0,INR,Cash,Current Account,Bangalore,KA,India,12.892716,77.606121,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109685,CUST-1005,2024-04-07,07:31:14,4,2,2024,14,7,Sunday,Yes,Travel,Indigo Flight Booking,Purchase at IRCTC Ticket Booking - Indigo Flight Booking,IRCTC Ticket Booking,Travel,Expense,643.85,INR,Net Banking,Current Account,Ahmedabad,GJ,India,23.034913,72.578674,Travel,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109686,CUST-1003,2025-06-27,07:34:57,6,2,2025,26,27,Friday,No,Groceries,DMart Groceries,Purchase at DMart Supermarket - DMart Groceries,DMart Supermarket,Groceries,Expense,2314.93,INR,Credit Card,Credit Card,Mumbai,MH,India,19.048765,72.942226,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-109687,CUST-1002,2025-10-10,16:50:41,10,4,2025,41,10,Friday,No,Food,Swiggy Order,Purchase at Swiggy Order - Swiggy Order,Swiggy Order,Food,Expense,473.03,INR,Debit Card,Current Account,Bangalore,KA,India,12.934514,77.541396,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-109688,CUST-1004,2024-08-18,10:03:57,8,3,2024,33,18,Sunday,Yes,Food,Zomato Order,Purchase at Swiggy Order - Zomato Order,Swiggy Order,Food,Expense,6163.73,INR,Debit Card,Current Account,Delhi,DL,India,28.670165,77.079166,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109689,CUST-1002,2023-09-28,11:34:54,9,3,2023,39,28,Thursday,No,UPI Payments,Paytm UPI Transfer,Purchase at PhonePe Money Transfer - Paytm UPI Transfer,PhonePe Money Transfer,UPI Payments,Expense,305.86,INR,Debit Card,Current Account,Bangalore,KA,India,12.976308,77.52773,Miscellaneous,None,Discretionary,No,Yes,No,Routine purchase
TXN-109690,CUST-1004,2025-10-20,14:24:22,10,4,2025,43,20,Monday,No,Vegetables,Local Market Vegetables,Purchase at Local Mandi Vendor - Local Market Vegetables,Local Mandi Vendor,Vegetables,Expense,1471.05,INR,UPI,Current Account,Delhi,DL,India,28.686534,77.055394,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109691,CUST-1001,2024-07-15,15:30:33,7,3,2024,29,15,Monday,No,Entertainment,Netflix India Subscription,Purchase at Disney+ Hotstar Subscription - Netflix India Subscription,Disney+ Hotstar Subscription,Entertainment,Expense,61.64,INR,UPI,Current Account,Pune,MH,India,18.521062,73.79537,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-109692,CUST-1002,2024-09-18,07:25:36,9,3,2024,38,18,Wednesday,No,Travel,Ola Ride,Purchase at Uber India Cab - Ola Ride,Uber India Cab,Travel,Expense,10355.39,INR,Credit Card,Credit Card,Bangalore,KA,India,12.967754,77.624768,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-109693,CUST-1004,2025-03-28,10:30:00,3,1,2025,13,28,Friday,No,Mutual Fund SIP,HDFC Index Fund SIP,Mutual Fund Systemic Investment Plan - CUST-1004,Groww Direct Mutual Fund,Financial Services,Expense,150000.0,INR,Net Banking,Savings Account,Delhi,DL,India,28.60713,77.137862,Investments & Savings,None,Savings,Yes,Yes,Yes,Monthly mutual fund SIP accumulation
TXN-109694,CUST-1003,2023-03-14,08:32:50,3,1,2023,11,14,Tuesday,No,Entertainment,BookMyShow Tickets,Purchase at Netflix India Plan - BookMyShow Tickets,Netflix India Plan,Entertainment,Expense,1317.54,INR,UPI,Current Account,Mumbai,MH,India,19.066842,72.859866,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-109695,CUST-1005,2024-06-15,10:17:42,6,2,2024,24,15,Saturday,Yes,Shopping,Ajio Fashion,Purchase at Myntra Apparel Purchase - Ajio Fashion,Myntra Apparel Purchase,Shopping,Expense,2293.25,INR,Debit Card,Savings Account,Ahmedabad,GJ,India,23.043556,72.611556,Shopping,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109696,CUST-1003,2024-03-28,21:56:46,3,1,2024,13,28,Thursday,No,Shopping,Flipkart Shopping,Purchase at Flipkart Online Sale - Flipkart Shopping,Flipkart Online Sale,Shopping,Expense,2736.33,INR,Debit Card,Current Account,Mumbai,MH,India,19.148596,72.830323,Shopping,None,Discretionary,No,Yes,Yes,Ugadi festival spend
TXN-109697,CUST-1001,2025-03-02,22:12:05,3,1,2025,9,2,Sunday,Yes,Vegetables,Online Vegetable Order,Purchase at Blinkit Vegetables - Online Vegetable Order,Blinkit Vegetables,Vegetables,Expense,9.69,INR,UPI,Savings Account,Pune,MH,India,18.519951,73.821586,Groceries,None,Essential,No,Yes,No,Leisure POS swipe
TXN-109698,CUST-1005,2025-03-11,16:30:51,3,1,2025,11,11,Tuesday,No,UPI Payments,PhonePe UPI Transfer,Purchase at Google Pay P2P Transfer - PhonePe UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,444.7,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.071773,72.572709,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-109699,CUST-1002,2023-05-10,16:07:40,5,2,2023,19,10,Wednesday,No,UPI Payments,PhonePe UPI Transfer,Purchase at Google Pay P2P Transfer - PhonePe UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,1298.3,INR,Credit Card,Credit Card,Bangalore,KA,India,12.906931,77.585425,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-109700,CUST-1002,2024-01-16,13:02:21,1,1,2024,3,16,Tuesday,No,Groceries,BigBasket Delivery,Purchase at Blinkit Delivery - BigBasket Delivery,Blinkit Delivery,Groceries,Expense,629.0,INR,Credit Card,Credit Card,Bangalore,KA,India,12.943742,77.669168,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109701,CUST-1003,2025-09-02,22:16:32,9,3,2025,36,2,Tuesday,No,Refund,Store Refund,Refund statement credit,Amazon India Refund,Refund,Income,16094.73,INR,Credit Card,Savings Account,Mumbai,MH,India,19.060186,72.863185,Income,Refund,None,No,Yes,Yes,Statement payout
TXN-109702,CUST-1003,2023-03-11,09:58:59,3,1,2023,10,11,Saturday,Yes,Groceries,DMart Groceries,Purchase at Zepto Grocery - DMart Groceries,Zepto Grocery,Groceries,Expense,1080.2,INR,UPI,Current Account,Mumbai,MH,India,18.929528,72.980349,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-109703,CUST-1002,2024-10-01,00:05:00,10,4,2024,40,1,Tuesday,No,Rent,Apartment Rent,Rent Payment for Apartment - CUST-1002,Local Landlord Deposit,Real Estate,Expense,25000.0,INR,Net Banking,Savings Account,Bangalore,KA,India,12.924096,77.606993,Housing,None,Fixed,Yes,Yes,No,Auto-debit monthly house rent
TXN-109704,CUST-1003,2023-12-10,14:26:19,12,4,2023,49,10,Sunday,Yes,Dining,Restaurant Dinner Bill,Purchase at Restaurant Dinner Bill - Restaurant Dinner Bill,Restaurant Dinner Bill,Dining,Expense,1460.47,INR,UPI,Current Account,Mumbai,MH,India,19.047276,72.921285,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109705,CUST-1001,2024-02-20,08:04:03,2,1,2024,8,20,Tuesday,No,Refund,Store Refund,Refund statement credit,Flipkart Return Credit,Refund,Income,442.81,INR,Credit Card,Savings Account,Pune,MH,India,18.509238,73.865127,Income,Refund,None,No,No,No,Statement payout
TXN-109706,CUST-1001,2024-11-10,14:23:57,11,4,2024,45,10,Sunday,Yes,Dining,Restaurant Dinner Bill,Purchase at Restaurant Dinner Bill - Restaurant Dinner Bill,Restaurant Dinner Bill,Dining,Expense,96.65,INR,UPI,Savings Account,Pune,MH,India,18.562763,73.842628,Miscellaneous,None,Discretionary,No,No,Yes,Diwali festival spend
TXN-109707,CUST-1003,2024-11-17,07:35:39,11,4,2024,46,17,Sunday,Yes,Shopping,Myntra Clothing,Purchase at Amazon India Shopping - Myntra Clothing,Amazon India Shopping,Shopping,Expense,2824.23,INR,Credit Card,Credit Card,Mumbai,MH,India,19.076358,72.909781,Shopping,None,Discretionary,No,No,No,Leisure POS swipe
TXN-109708,CUST-1004,2024-12-23,17:23:22,12,4,2024,52,23,Monday,No,Milk,Daily Milk Delivery,Purchase at Mother Dairy Cabin - Daily Milk Delivery,Mother Dairy Cabin,Milk,Expense,367.58,INR,Cash,Current Account,Delhi,DL,India,28.742605,77.104182,Groceries,None,Essential,No,No,No,Routine purchase
TXN-109709,CUST-1003,2023-09-17,12:39:53,9,3,2023,37,17,Sunday,Yes,Travel,Ola Ride,Purchase at IndiGo Flight Booking - Ola Ride,IndiGo Flight Booking,Travel,Expense,12046.1,INR,Net Banking,Current Account,Mumbai,MH,India,19.162285,72.883792,Travel,None,Discretionary,No,No,No,Leisure POS swipe
